"","SampleNumber","Well_Type","Parcel_ID","Site_Address","SampleID","Field.Duplicate..Y.N.","PFBA","PFPeA","PFHxA","PFHpA","PFOA","PFNA","PFDA","PFUnA","PFDoA","PFTriA","PFTeA","PFHxDA","PFODA","PFBS","PFPeS","PFHxS","PFHpS","PFOS","PFNS","PFDS","PFDoS","X4.2.FTSA","X6.2.FTSA","X8.2.FTSA","X10.2.FTSA","FOSA","NMeFOSA","NEtFOSA","NMeFOSAA","NEtFOSAA","NMeFOSE","NEtFOSE","HFPO.DA","DONA","X9Cl.PF3ONS","X11Cl.PF3OUdS","SUM_PFOS_PFOA","SUM_FOSA_NEtFOSE_NEtFOSA_NetFOSAA_PFOS_PFOA","Exceedance_RES","Exceedance_PAL","HI","No_Detections","X","Latitude","Longitude"
"287","1733-1","OS Group Sample","4-01733-001","3102 EDGEWATER DRIVE","","",5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","",0,"N",NA,43.8798862,-91.2740026
"288","1744-0","OS Group Sample","","2916 YOUNGDALE AVE","","",12,-999,-999,-999,-999,0.63,-999,-999,-999,-999,-999,-999,-999,5.7,-999,2,-999,11,-999,-999,-999,-999,-999,-999,-999,0.92,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,11.92,"N","",0.7,"N",NA,43.8743397,-91.271314
"289","1764-0","OS Group Sample","4-01764-000","2922 PIERCE AVENUE","","",11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.1,-999,8.6,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12,"N","",0.8,"N",NA,43.8747112,-91.2731377
"290","178-0","OS Group Sample","4-00178-000","2560 2ND AVENUE E","","",150,7.8,1.9,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,4.8,3.8,7.9,-999,6.5,-999,-999,-999,-999,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.5,25.5,"Y","",1.5,"N",NA,43.8656313,-91.2575726
"291","1788-0","OS Group Sample","4-01788-000","2907 PIERCE AVENUE","","",17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.6,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,"N","",0.1,"N",NA,43.8733595,-91.2739274
"292","179-0 POST-FILTER","OS Group Sample","4-00179-000","2556 2ND AVENUE E","","",23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","",0,"N",NA,43.8654075,-91.2575726
"293","179-0 PRE-FILTER","OS Group Sample","4-00179-000","2556 2ND AVENUE E","","",130,8,2.1,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,5.2,3.7,7.3,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.5,29.5,"Y","",1.7,"N",NA,43.8654075,-91.2575726
"294","1808-0","OS Group Sample","4-01808-000","3147 LAKESHORE DRIVE","","",14,-999,-999,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,4.5,-999,2,-999,8.2,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.6,10.7,"N","",0.6,"N",NA,43.8821087,-91.2703363
"295","181-0","OS Group Sample","4-00181-000","2548 2ND AVENUE E","","",95,3.2,1.8,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.3,3.3,6.6,-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.5,4.5,"N","",0.4,"N",NA,43.8649966,-91.2576102
"296","182-0","OS Group Sample","4-00182-000","2544 2ND AVENUE E","","",5.8,2.6,2.7,1.8,5.2,-999,-999,-999,-999,-999,-999,-999,-999,5.2,-999,3,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.2,23.2,"Y","",1.2,"N",NA,43.8647728,-91.2576102
"297","1822-0","OS Group Sample","4-01822-000","3106 YOUNGDALE AVENUE","","",16,-999,-999,-999,2.1,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,1.3,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.1,10.1,"N","",0.5,"N",NA,43.8800688,-91.2709943
"298","184-0","OS Group Sample","4-00184-000","2532 2ND AVENUE E","","",30,2.7,3.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.1,8,70,1.7,4.5,-999,-999,-999,-999,-999,-999,-999,0.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.5,5.41,"Y","",2,"N",NA,43.8640639,-91.2576102
"299","1841-0","OS Group Sample","4-01841-000","3034 YOUNGDALE AVENUE","","",12,2.8,2.1,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,2.9,-999,10,-999,9.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.6,15.6,"N","",1,"N",NA,43.8780731,-91.2710132
"300","185-0","OS Group Sample","4-00185-000","2530 2ND AVENUE E","","",19,1.8,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7,6.6,77,-999,4.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.8,4.8,"Y","",2.2,"N",NA,43.8638966,-91.2575538
"301","186-0","OS Group Sample","4-00186-000","2524 2ND AVENUE E","","",79,1.8,1.9,-999,5.2,-999,-999,-999,-999,-999,-999,-999,-999,15,11,37,1.5,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.2,27.2,"Y","",2.3,"N",NA,43.8636162,-91.2576102
"302","1863-0","OS Group Sample","4-01863-000","3129 YOUNGDALE AVENUE","","",10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.5,-999,0.96,-999,5.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.9,5.9,"N","",0.3,"N",NA,43.8813486,-91.2716148
"303","188-0","OS Group Sample","4-00188-000","2512 2ND AVENUE E","","",11,6.5,6.4,2.4,7.9,-999,-999,-999,-999,-999,-999,-999,-999,100,22,28,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.9,19.9,"N","",1.7,"N",NA,43.8629446,-91.2576102
"304","189-0","OS Group Sample","4-00189-000","2508 2ND AVENUE E","","",15,12,51,15,38,-999,-999,-999,-999,-999,-999,-999,-999,120,190,900,9.5,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,61,"Y","",25.6,"N",NA,43.8627027,-91.2575538
"305","1891-0","OS Group Sample","4-01891-000","906 LAKEVIEW DRIVE","","",8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,-999,0.86,-999,6.6,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.6,7.7,"N","",0.4,"N",NA,43.8705064,-91.273871
"306","1895-0","OS Group Sample","4-01895-000","814 LAKEVIEW DRIVE","","",19,1.2,-999,-999,3.2,-999,-999,-999,-999,-999,-999,-999,-999,7.5,-999,1.4,-999,9.4,-999,-999,-999,-999,-999,-999,-999,0.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.6,13.53,"N","",0.7,"N",NA,43.8705047,-91.272348
"307","1907-0","OS Group Sample","4-01907-000","801 SPILLWAY DRIVE","","",20,4.1,3.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,-999,1.8,-999,4.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.9,4.9,"N","",0.3,"N",NA,43.869782,-91.2719156
"308","1910-0","OS Group Sample","4-01910-000","813 SPILLWAY DRIVE","","",14,-999,-999,-999,2.3,-999,-999,-999,-999,-999,-999,-999,-999,4,-999,1.8,-999,8.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,10.8,"N","",0.6,"N",NA,43.8698433,-91.2731189
"309","1913-10","OS Group Sample","4-01913-010","2629 LAKESHORE DRIVE","","",16,-999,1.9,-999,4.4,-999,-999,-999,-999,-999,-999,-999,-999,8.9,0.92,2.5,-999,6.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.3,11.3,"N","",0.6,"N",NA,43.8680852,-91.2701859
"310","1913-16","OS Group Sample","4-01913-016","2623 LAKESHORE DRIVE","","",22,2.9,3.6,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,5.3,0.95,2.5,-999,8.1,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1,19.2,"N","",1,"N",NA,43.8674105,-91.2701936
"311","1913-9","OS Group Sample","4-01913-009","2623 BAYVIEW COURT","","",6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,2.6,-999,3.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.3,3.3,"N","",0.2,"N",NA,43.8674457,-91.2740214
"312","1916-1","OS Group Sample","4-01916-001","2625 BAYVIEW COURT","","",5.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.8,-999,0.56,-999,2.7,-999,-999,-999,-999,-999,-999,-999,0.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7,3.39,"N","",0.2,"N",NA,43.867724,-91.274153
"313","192-0","OS Group Sample","4-00192-000","202 FANTA REED ROAD","","",83,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,6,3.9,7.4,-999,7.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7,17.7,"N","",1.1,"N",NA,43.8656021,-91.2585312
"314","1924-11","OS Group Sample","4-01924-011","2405 LAKESHORE DRIVE","","",27,-999,-999,-999,5.8,-999,-999,-999,-999,-999,-999,-999,-999,3.3,-999,2.8,-999,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.5,8.5,"N","",0.5,"N",NA,43.8618786,-91.2698871
"315","1924-2","OS Group Sample","4-01924-002","2535 BAUMGARTNER DRIVE","","",13,1.8,1.5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,9.9,-999,3.4,-999,13,-999,-999,-999,-999,7.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,18,"N","",1,"N",NA,43.8646924,-91.2733445
"316","1924-3","OS Group Sample","4-01924-003","2533 BAUMGARTNER DRIVE","","",14,2.5,2.1,1.1,6.5,-999,-999,-999,-999,-999,-999,-999,-999,10,1.2,3.4,-999,9.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,16,"N","",0.9,"N",NA,43.8644694,-91.2732693
"317","1924-5","OS Group Sample","4-01924-005","2531 BAUMGARTNER DRIVE","","",30,3.5,3.4,0.89,9.9,-999,-999,-999,-999,-999,-999,-999,-999,14,1,3.2,-999,11,-999,-999,-999,-999,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.9,22.2,"Y","",1.2,"N",NA,43.8642464,-91.2731941
"318","193-0","OS Group Sample","4-00193-000","2560 1ST AVENUE E","","",73,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,6.9,4.5,9.7,-999,8.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,10,"N","",0.7,"N",NA,43.8653028,-91.2586063
"319","194-0","OS Group Sample","4-00194-000","2556 1ST AVENUE E","","",73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.4,6.4,12,-999,8.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.3,8.3,"N","",0.7,"N",NA,43.865079,-91.2586063
"320","195-0","OS Group Sample","4-00195-000","2548 1ST AVENUE E","","",30,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,11,7.8,15,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.2,10.2,"N","",0.9,"N",NA,43.8647805,-91.2586063
"321","197-0","OS Group Sample","4-00197-000","2544 1ST AVENUE E","","",28,3.1,1.7,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,8.6,6.7,39,1,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,87.5,87.5,"Y","",5.4,"N",NA,43.8645567,-91.2586063
"322","200-0","OS Group Sample","4-00200-000","2532 1ST AVENUE E","","",20,6.6,35,6.1,51,-999,-999,-999,-999,-999,-999,-999,-999,42,110,1200,38,230,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,281,281,"Y","",44.1,"N",NA,43.8639597,-91.2586063
"323","2007-0","OS Group Sample","4-02007-000","805 BREEZY POINT ROAD","","",20,-999,-999,-999,2.8,-999,-999,-999,-999,-999,-999,-999,-999,5.1,-999,2.4,-999,11,-999,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.8,15.3,"N","",0.8,"N",NA,43.8762736,-91.2718404
"324","202-0","OS Group Sample","4-00202-000","2524 1ST AVENUE E","","",18,13,51,9.7,68,-999,-999,-999,-999,-999,-999,-999,-999,130,220,1700,64,680,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,748,748,"Y","",79.9,"N",NA,43.8636055,-91.2585875
"325","2027","OS Group Sample","4-02027-000","3029 YOUNGDALE AVENUE","","",14,-999,-999,-999,2.9,-999,-999,-999,-999,-999,-999,-999,-999,3.7,-999,1.6,-999,12,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.9,16,"N","",0.8,"N",NA,43.8783648,-91.2716148
"326","203-0","OS Group Sample","4-00203-000","2520 1ST AVENUE E","","",7.6,1.1,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.5,4.4,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","",0.3,"N",NA,43.8633627,-91.2586063
"327","204-0","OS Group Sample","4-00204-000","2516 1ST AVENUE E","","",130,0.93,2.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,11,21,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,10,"N","",1,"N",NA,43.8632135,-91.2586063
"328","205-0","OS Group Sample","4-00205-000","2512 1ST AVENUE E","","",5.9,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,4,8.6,-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.5,4.5,"N","",0.4,"N",NA,43.8630454,-91.2586251
"329","2055-0","OS Group Sample","4-02055-000","503 CHURCH DRIVE","","",3.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,1.4,2.2,-999,1.9,-999,-999,-999,-999,-999,-999,-999,0.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,2.77,"N","",0.2,"N",NA,43.8568298,-91.2690579
"330","2057-0","OS Group Sample","4-02057-000","701 FANTA REED ROAD","","",54,3.3,3.1,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,6.7,-999,10,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,56,"Y","",3.1,"N",NA,43.8654175,-91.2702047
"331","206-0","OS Group Sample","4-00206-000","2508 1ST AVENUE E","","",16,13,51,15,49,-999,-999,-999,-999,-999,-999,-999,-999,110,180,910,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,68,68,"Y","",26.2,"N",NA,43.8628404,-91.2586063
"332","2068-0","OS Group Sample","4-02068-000","2604 JERALD STREET","","",14,1.3,0.96,-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,3.3,-999,-999,-999,3.6,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.1,9.2,"N","",0.5,"N",NA,43.8659147,-91.2707875
"333","207-0","OS Group Sample","4-00207-000","2504 1ST AVENUE E","","",9.7,-999,-999,-999,2.6,-999,-999,-999,-999,-999,-999,-999,-999,4.5,2.3,6.8,-999,5.1,-999,-999,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7,9.9,"N","",0.7,"N",NA,43.8625419,-91.2586063
"334","2077-0","OS Group Sample","4-02077-000","2610 THOMAS STREET","","",19,1.9,1.4,-999,2.1,-999,-999,-999,-999,-999,-999,-999,-999,6,1,1.9,-999,3,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.1,6.1,"N","",0.4,"N",NA,43.8667803,-91.271784
"335","2084-0","OS Group Sample","4-02084-000","2603 THOMAS STREET","","",13,2.5,2.7,1.6,7.4,-999,-999,-999,-999,-999,-999,-999,-999,10,1.4,4.2,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.4,25.4,"Y","",1.4,"N",NA,43.8656725,-91.272442
"336","2085-0","OS Group Sample","4-02085-000","2605 THOMAS STREET","","",8.7,-999,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,5.1,-999,2.3,-999,9.2,-999,-999,-999,-999,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,12.1,"N","",0.7,"N",NA,43.8659718,-91.2723668
"337","2087-0","OS Group Sample","4-02087-000","2609 THOMAS STREET","","",12,1.1,-999,-999,5.1,-999,-999,-999,-999,-999,-999,-999,-999,5.1,-999,2,-999,17,-999,1.2,-999,-999,-999,-999,-999,2.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.1,24.4,"Y","",1.3,"N",NA,43.8664932,-91.272442
"338","209-0","OS Group Sample","4-00209-000","2500 1ST AVENUE E","","",1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.3,3.2,4.5,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,"N","",0.3,"N",NA,43.8622619,-91.2586251
"339","2090-0","OS Group Sample","4-02090-000","2610 BAUMGARTNER DRIVE","","",11,3.4,2.4,1.3,6.7,-999,-999,-999,-999,-999,-999,-999,-999,10,1.1,3.5,-999,24,-999,-999,-999,-999,14,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.7,32.3,"Y","",1.7,"N",NA,43.8665645,-91.2727429
"340","2094-0","OS Group Sample","4-02094-000","2602 BAUMGARTNER DRIVE","","",12,3.3,2.4,-999,6.1,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,3.1,-999,17,-999,-999,-999,-999,9,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.1,24.7,"Y","",1.3,"N",NA,43.8654453,-91.2727429
"341","2095-0","OS Group Sample","4-02095-000","2613 BAUMGARTNER DRIVE","","",16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.6,-999,2.5,-999,8,-999,-999,-999,-999,-999,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,9.6,"N","",0.5,"N",NA,43.8666484,-91.273589
"342","2096-0","OS Group Sample","4-02096-000","2611 BAUMGARTNER DRIVE","","",23,1.4,1.5,-999,4.2,-999,-999,-999,-999,-999,-999,-999,-999,4.6,-999,2.7,-999,6.6,-999,1,-999,-999,-999,-999,-999,0.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,11.71,"N","",0.7,"N",NA,43.8664069,-91.273495
"343","210-0","OS Group Sample","4-00210-000","2501 2ND AVENUE E","","",3.3,1,1.1,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,2.2,-999,3,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.3,3.3,"N","",0.2,"N",NA,43.8622668,-91.258174
"344","2100-0","OS Group Sample","4-02100-000","2603 BAUMGARTNER DRIVE","","",13,1.8,1.7,-999,3.9,-999,-999,-999,-999,-999,-999,-999,-999,3.3,-999,2.1,-999,3.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8,7.8,"N","",0.4,"N",NA,43.8654545,-91.273589
"345","2101-0","OS Group Sample","4-02101-000","2601 BAUMGARTNER DRIVE","","",13,1.3,-999,-999,4.1,-999,-999,-999,-999,-999,-999,-999,-999,4.5,-999,-999,-999,4.4,-999,-999,-999,-999,-999,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.5,10.1,"N","",0.5,"N",NA,43.8652122,-91.2735702
"346","2104-0","OS Group Sample","4-02104-000","802 FANTA REED ROAD","","",17,-999,-999,-999,2.2,-999,-999,-999,-999,-999,-999,-999,-999,3,-999,4,-999,1.7,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.9,4.9,"N","",0.3,"N",NA,43.864956,-91.2714456
"347","2106-0","OS Group Sample","4-02106-000","806 FANTA REED ROAD","","",19,1.7,1.2,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,8.2,-999,1.8,-999,6.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.1,13.1,"N","",0.7,"N",NA,43.8649489,-91.2720848
"348","211-0","OS Group Sample","4-00211-000","2505 2ND AVENUE E","","",4.8,1.9,2,1.2,4.9,-999,-999,-999,-999,-999,-999,-999,-999,3.9,1.1,2.9,-999,5.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.4,10.4,"N","",0.6,"N",NA,43.8624534,-91.258174
"349","212-0","OS Group Sample","4-00212-000","2509 2ND AVENUE E","","",6.3,1.6,1.7,1.2,3.2,-999,-999,-999,-999,-999,-999,-999,-999,7.7,5.6,13,-999,3.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.1,7.1,"N","",0.7,"N",NA,43.8626399,-91.258174
"350","213-0","OS Group Sample","4-00213-000","2513 2ND AVENUE E","","",13,-999,2.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.3,8,17,-999,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7,2.7,"N","",0.6,"N",NA,43.8628454,-91.2581552
"351","2133-0","OS Group Sample","4-02133-000","2523 BAUMGARTNER DRIVE","","",82,2,2,-999,44,-999,-999,-999,-999,-999,-999,-999,-999,9.1,1.1,6.3,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,68,68,"Y","",3.6,"N",NA,43.8633346,-91.2729873
"352","2136-0","OS Group Sample","4-02136-000","2529 BAUMGARTNER DRIVE","","",27,2.1,2.2,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,2.4,-999,10,-999,-999,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,18.2,"N","",1,"N",NA,43.8640414,-91.2731753
"353","2139-0","OS Group Sample","4-02139-000","2614 BAUMGARTNER DRIVE","","",15,4.2,3.5,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,4.8,-999,1.6,-999,8.1,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.6,15.7,"N","",0.8,"N",NA,43.8671048,-91.2727993
"354","214-0","OS Group Sample","4-00214-000","2517 2ND AVENUE E","","",12,11,40,5.8,34,-999,-999,-999,-999,-999,-999,-999,-999,120,120,730,24,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,234,234,"Y","",30,"N",NA,43.8630504,-91.258174
"355","215-0","OS Group Sample","4-00215-000","2521 2ND AVENUE E","","",21,18,86,17,110,-999,-999,-999,-999,-999,-999,-999,-999,120,270,2800,69,210,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,320,320,"Y","",86,"N",NA,43.8633677,-91.2581552
"356","218-0","OS Group Sample","4-00218-000","2525 2ND AVENUE E","","",17,13,45,8.9,67,-999,-999,-999,-999,-999,-999,-999,-999,82,150,1800,80,580,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,647,647,"Y","",77.4,"N",NA,43.86361,-91.258174
"357","219-0","OS Group Sample","4-00219-000","2529 2ND AVENUE E","","",18,5,8.9,3.6,12,-999,-999,-999,-999,-999,-999,-999,-999,21,37,360,6.8,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,70,"Y","",12.5,"N",NA,43.8637966,-91.258174
"358","219-0 POST-FILTER","OS Group Sample","4-00219-000","2529 2ND AVENUE E","","",15,4.5,7.3,3,8.6,-999,-999,-999,-999,-999,-999,-999,-999,12,23,260,4.4,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46.6,46.6,"Y","",8.8,"N",NA,43.8637966,-91.258174
"359","220-0","OS Group Sample","4-00220-000","2531 2ND AVENUE E","","",17,8.7,11,5.8,15,-999,-999,-999,-999,-999,-999,-999,-999,16,30,420,11,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,115,115,"Y","",16.3,"N",NA,43.8639647,-91.2581552
"360","221-0","OS Group Sample","4-00221-000","2537 2ND AVENUE E","","",13,1.9,2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7,6.2,36,-999,5,-999,-999,-999,-999,5.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,"N","",1.2,"N",NA,43.864191,-91.2582033
